id,date,ward,prev,beds,cots,pts,adm,disch,tin,tout,deaths
7944,,ICU,4,6,3,5,3,3,1,2,0
7945,,Recovery,9,18,5,14,8,7,3,5,1
7946,,Emergency,10,22,7,16,12,10,4,6,2
7947,,Site Clinic,6,10,3,8,5,4,2,3,0
7948,,Sub-Total,81,141,41,94,63,60,24,36,7
7949,,Nursery,3,5,1,3,2,2,1,1,0
7950,,Total,84,146,42,97,65,62,25,37,7
7951,,Med/Surg,10,20,5,15,10,8,5,6,1
7952,,Mat/Surg,8,15,3,12,6,9,3,4,0
7953,,Lying-In,12,25,6,18,14,13,4,7,2
7954,,NICU,5,8,2,6,3,4,1,2,0
7955,,CDU,7,10,4,8,5,6,2,3,1
7956,,ICU,4,6,3,5,3,3,1,2,0
7957,,Recovery,9,18,5,14,8,7,3,5,1
7958,,Emergency,10,22,7,16,12,10,4,6,2
7959,,Site Clinic,6,10,3,8,5,4,2,3,0
7960,,Sub-Total,81,141,41,94,63,60,24,36,7
7961,,Nursery,3,5,1,3,2,2,1,1,0
7962,,Total,84,146,42,97,65,62,25,37,7
7963,,Med/Surg,10,20,5,15,10,8,5,6,1
7964,,Mat/Surg,8,15,3,12,6,9,3,4,0
7965,,Lying-In,12,25,6,18,14,13,4,7,2
7966,,NICU,5,8,2,6,3,4,1,2,0
7967,,CDU,7,10,4,8,5,6,2,3,1
7968,,ICU,4,6,3,5,3,3,1,2,0
7969,,Recovery,9,18,5,14,8,7,3,5,1
7970,,Emergency,10,22,7,16,12,10,4,6,2
7971,,Site Clinic,6,10,3,8,5,4,2,3,0
7972,,Sub-Total,81,141,41,94,63,60,24,36,7
7973,,Nursery,3,5,1,3,2,2,1,1,0
7974,,Total,84,146,42,97,65,62,25,37,7
7975,,Med/Surg,10,20,5,15,10,8,5,6,1
7976,,Mat/Surg,8,15,3,12,6,9,3,4,0
7977,,Lying-In,12,25,6,18,14,13,4,7,2
7978,,NICU,5,8,2,6,3,4,1,2,0
7979,,CDU,7,10,4,8,5,6,2,3,1
7980,,ICU,4,6,3,5,3,3,1,2,0
7981,,Recovery,9,18,5,14,8,7,3,5,1
7982,,Emergency,10,22,7,16,12,10,4,6,2
7983,,Site Clinic,6,10,3,8,5,4,2,3,0
7984,,Sub-Total,81,141,41,94,63,60,24,36,7
7985,,Nursery,3,5,1,3,2,2,1,1,0
7986,,Total,84,146,42,97,65,62,25,37,7
7987,,Med/Surg,10,20,5,15,10,8,5,6,1
7988,,Mat/Surg,8,15,3,12,6,9,3,4,0
7989,,Lying-In,12,25,6,18,14,13,4,7,2
7990,,NICU,5,8,2,6,3,4,1,2,0
7991,,CDU,7,10,4,8,5,6,2,3,1
7992,,ICU,4,6,3,5,3,3,1,2,0
7993,,Recovery,9,18,5,14,8,7,3,5,1
7994,,Emergency,10,22,7,16,12,10,4,6,2
7995,,Site Clinic,6,10,3,8,5,4,2,3,0
7996,,Sub-Total,81,141,41,94,63,60,24,36,7
7997,,Nursery,3,5,1,3,2,2,1,1,0
7998,,Total,84,146,42,97,65,62,25,37,7
7999,,Med/Surg,10,20,5,15,10,8,5,6,1
8000,,Mat/Surg,8,15,3,12,6,9,3,4,0
8001,,Lying-In,12,25,6,18,14,13,4,7,2
8002,,NICU,5,8,2,6,3,4,1,2,0
8003,,CDU,7,10,4,8,5,6,2,3,1
8004,,ICU,4,6,3,5,3,3,1,2,0
8005,,Recovery,9,18,5,14,8,7,3,5,1
8006,,Emergency,10,22,7,16,12,10,4,6,2
8007,,Site Clinic,6,10,3,8,5,4,2,3,0
8008,,Sub-Total,81,141,41,94,63,60,24,36,7
8009,,Nursery,3,5,1,3,2,2,1,1,0
8010,,Total,84,146,42,97,65,62,25,37,7
8011,,Med/Surg,10,20,5,15,10,8,5,6,1
8012,,Mat/Surg,8,15,3,12,6,9,3,4,0
8013,,Lying-In,12,25,6,18,14,13,4,7,2
8014,,NICU,5,8,2,6,3,4,1,2,0
8015,,CDU,7,10,4,8,5,6,2,3,1
8016,,ICU,4,6,3,5,3,3,1,2,0
8017,,Recovery,9,18,5,14,8,7,3,5,1
8018,,Emergency,10,22,7,16,12,10,4,6,2
8019,,Site Clinic,6,10,3,8,5,4,2,3,0
8020,,Sub-Total,81,141,41,94,63,60,24,36,7
8021,,Nursery,3,5,1,3,2,2,1,1,0
8022,,Total,84,146,42,97,65,62,25,37,7
8023,,Med/Surg,10,20,5,15,10,8,5,6,1
8024,,Mat/Surg,8,15,3,12,6,9,3,4,0
8025,,Lying-In,12,25,6,18,14,13,4,7,2
8026,,NICU,5,8,2,6,3,4,1,2,0
8027,,CDU,7,10,4,8,5,6,2,3,1
8028,,ICU,4,6,3,5,3,3,1,2,0
8029,,Recovery,9,18,5,14,8,7,3,5,1
8030,,Emergency,10,22,7,16,12,10,4,6,2
8031,,Site Clinic,6,10,3,8,5,4,2,3,0
8032,,Sub-Total,81,141,41,94,63,60,24,36,7
8033,,Nursery,3,5,1,3,2,2,1,1,0
8034,,Total,84,146,42,97,65,62,25,37,7
8035,,Med/Surg,10,20,5,15,10,8,5,6,1
8036,,Mat/Surg,8,15,3,12,6,9,3,4,0
8037,,Lying-In,12,25,6,18,14,13,4,7,2
8038,,NICU,5,8,2,6,3,4,1,2,0
8039,,CDU,7,10,4,8,5,6,2,3,1
8040,,ICU,4,6,3,5,3,3,1,2,0
8041,,Recovery,9,18,5,14,8,7,3,5,1
8042,,Emergency,10,22,7,16,12,10,4,6,2
8043,,Site Clinic,6,10,3,8,5,4,2,3,0
8044,,Sub-Total,81,141,41,94,63,60,24,36,7
8045,,Nursery,3,5,1,3,2,2,1,1,0
8046,,Total,84,146,42,97,65,62,25,37,7
8047,,Med/Surg,10,20,5,15,10,8,5,6,1
8048,,Mat/Surg,8,15,3,12,6,9,3,4,0
8049,,Lying-In,12,25,6,18,14,13,4,7,2
8050,,NICU,5,8,2,6,3,4,1,2,0
8051,,CDU,7,10,4,8,5,6,2,3,1
8052,,ICU,4,6,3,5,3,3,1,2,0
8053,,Recovery,9,18,5,14,8,7,3,5,1
8054,,Emergency,10,22,7,16,12,10,4,6,2
8055,,Site Clinic,6,10,3,8,5,4,2,3,0
8056,,Sub-Total,81,141,41,94,63,60,24,36,7
8057,,Nursery,3,5,1,3,2,2,1,1,0
8058,,Total,84,146,42,97,65,62,25,37,7
8059,,Med/Surg,10,20,5,15,10,8,5,6,1
8060,,Mat/Surg,8,15,3,12,6,9,3,4,0
8061,,Lying-In,12,25,6,18,14,13,4,7,2
8062,,NICU,5,8,2,6,3,4,1,2,0
8063,,CDU,7,10,4,8,5,6,2,3,1
8064,,ICU,4,6,3,5,3,3,1,2,0
8065,,Recovery,9,18,5,14,8,7,3,5,1
8066,,Emergency,10,22,7,16,12,10,4,6,2
8067,,Site Clinic,6,10,3,8,5,4,2,3,0
8068,,Sub-Total,81,141,41,94,63,60,24,36,7
8069,,Nursery,3,5,1,3,2,2,1,1,0
8070,,Total,84,146,42,97,65,62,25,37,7
8071,,Med/Surg,10,20,5,15,10,8,5,6,1
8072,,Mat/Surg,8,15,3,12,6,9,3,4,0
8073,,Lying-In,12,25,6,18,14,13,4,7,2
8074,,NICU,5,8,2,6,3,4,1,2,0
8075,,CDU,7,10,4,8,5,6,2,3,1
8076,,ICU,4,6,3,5,3,3,1,2,0
8077,,Recovery,9,18,5,14,8,7,3,5,1
8078,,Emergency,10,22,7,16,12,10,4,6,2
8079,,Site Clinic,6,10,3,8,5,4,2,3,0
8080,,Sub-Total,81,141,41,94,63,60,24,36,7
8081,,Nursery,3,5,1,3,2,2,1,1,0
8082,,Total,84,146,42,97,65,62,25,37,7
8083,,Med/Surg,10,20,5,15,10,8,5,6,1
8084,,Mat/Surg,8,15,3,12,6,9,3,4,0
8085,,Lying-In,12,25,6,18,14,13,4,7,2
8086,,NICU,5,8,2,6,3,4,1,2,0
8087,,CDU,7,10,4,8,5,6,2,3,1
8088,,ICU,4,6,3,5,3,3,1,2,0
8089,,Recovery,9,18,5,14,8,7,3,5,1
8090,,Emergency,10,22,7,16,12,10,4,6,2
8091,,Site Clinic,6,10,3,8,5,4,2,3,0
8092,,Sub-Total,81,141,41,94,63,60,24,36,7
8093,,Nursery,3,5,1,3,2,2,1,1,0
8094,,Total,84,146,42,97,65,62,25,37,7
8095,,Med/Surg,10,20,5,15,10,8,5,6,1
8096,,Mat/Surg,8,15,3,12,6,9,3,4,0
8097,,Lying-In,12,25,6,18,14,13,4,7,2
8098,,NICU,5,8,2,6,3,4,1,2,0
8099,,CDU,7,10,4,8,5,6,2,3,1
8100,,ICU,4,6,3,5,3,3,1,2,0
8101,,Recovery,9,18,5,14,8,7,3,5,1
8102,,Emergency,10,22,7,16,12,10,4,6,2
8103,,Site Clinic,6,10,3,8,5,4,2,3,0
8104,,Sub-Total,81,141,41,94,63,60,24,36,7
8105,,Nursery,3,5,1,3,2,2,1,1,0
8106,,Total,84,146,42,97,65,62,25,37,7
8107,,Med/Surg,10,20,5,15,10,8,5,6,1
8108,,Mat/Surg,8,15,3,12,6,9,3,4,0
8109,,Lying-In,12,25,6,18,14,13,4,7,2
8110,,NICU,5,8,2,6,3,4,1,2,0
8111,,CDU,7,10,4,8,5,6,2,3,1
8112,,ICU,4,6,3,5,3,3,1,2,0
8113,,Recovery,9,18,5,14,8,7,3,5,1
8114,,Emergency,10,22,7,16,12,10,4,6,2
8115,,Site Clinic,6,10,3,8,5,4,2,3,0
8116,,Sub-Total,81,141,41,94,63,60,24,36,7
8117,,Nursery,3,5,1,3,2,2,1,1,0
8118,,Total,84,146,42,97,65,62,25,37,7
8119,,Med/Surg,10,20,5,15,10,8,5,6,1
8120,,Mat/Surg,8,15,3,12,6,9,3,4,0
8121,,Lying-In,12,25,6,18,14,13,4,7,2
8122,,NICU,5,8,2,6,3,4,1,2,0
8123,,CDU,7,10,4,8,5,6,2,3,1
8124,,ICU,4,6,3,5,3,3,1,2,0
8125,,Recovery,9,18,5,14,8,7,3,5,1
8126,,Emergency,10,22,7,16,12,10,4,6,2
8127,,Site Clinic,6,10,3,8,5,4,2,3,0
8128,,Sub-Total,81,141,41,94,63,60,24,36,7
8129,,Nursery,3,5,1,3,2,2,1,1,0
8130,,Total,84,146,42,97,65,62,25,37,7
8131,,Med/Surg,10,20,5,15,10,8,5,6,1
8132,,Mat/Surg,8,15,3,12,6,9,3,4,0
8133,,Lying-In,12,25,6,18,14,13,4,7,2
8134,,NICU,5,8,2,6,3,4,1,2,0
8135,,CDU,7,10,4,8,5,6,2,3,1
8136,,ICU,4,6,3,5,3,3,1,2,0
8137,,Recovery,9,18,5,14,8,7,3,5,1
8138,,Emergency,10,22,7,16,12,10,4,6,2
8139,,Site Clinic,6,10,3,8,5,4,2,3,0
8140,,Sub-Total,81,141,41,94,63,60,24,36,7
8141,,Nursery,3,5,1,3,2,2,1,1,0
8142,,Total,84,146,42,97,65,62,25,37,7
8143,,Med/Surg,10,20,5,15,10,8,5,6,1
8144,,Mat/Surg,8,15,3,12,6,9,3,4,0
8145,,Lying-In,12,25,6,18,14,13,4,7,2
8146,,NICU,5,8,2,6,3,4,1,2,0
8147,,CDU,7,10,4,8,5,6,2,3,1
8148,,ICU,4,6,3,5,3,3,1,2,0
8149,,Recovery,9,18,5,14,8,7,3,5,1
8150,,Emergency,10,22,7,16,12,10,4,6,2
8151,,Site Clinic,6,10,3,8,5,4,2,3,0
8152,,Sub-Total,81,141,41,94,63,60,24,36,7
8153,,Nursery,3,5,1,3,2,2,1,1,0
8154,,Total,84,146,42,97,65,62,25,37,7
8155,,Med/Surg,10,20,5,15,10,8,5,6,1
8156,,Mat/Surg,8,15,3,12,6,9,3,4,0
8157,,Lying-In,12,25,6,18,14,13,4,7,2
8158,,NICU,5,8,2,6,3,4,1,2,0
8159,,CDU,7,10,4,8,5,6,2,3,1
8160,,ICU,4,6,3,5,3,3,1,2,0
8161,,Recovery,9,18,5,14,8,7,3,5,1
8162,,Emergency,10,22,7,16,12,10,4,6,2
8163,,Site Clinic,6,10,3,8,5,4,2,3,0
8164,,Sub-Total,81,141,41,94,63,60,24,36,7
8165,,Nursery,3,5,1,3,2,2,1,1,0
8166,,Total,84,146,42,97,65,62,25,37,7
8167,,Med/Surg,10,20,5,15,10,8,5,6,1
8168,,Mat/Surg,8,15,3,12,6,9,3,4,0
8169,,Lying-In,12,25,6,18,14,13,4,7,2
8170,,NICU,5,8,2,6,3,4,1,2,0
8171,,CDU,7,10,4,8,5,6,2,3,1
8172,,ICU,4,6,3,5,3,3,1,2,0
8173,,Recovery,9,18,5,14,8,7,3,5,1
8174,,Emergency,10,22,7,16,12,10,4,6,2
8175,,Site Clinic,6,10,3,8,5,4,2,3,0
8176,,Sub-Total,81,141,41,94,63,60,24,36,7
8177,,Nursery,3,5,1,3,2,2,1,1,0
8178,,Total,84,146,42,97,65,62,25,37,7
8179,,Med/Surg,10,20,5,15,10,8,5,6,1
8180,,Mat/Surg,8,15,3,12,6,9,3,4,0
8181,,Lying-In,12,25,6,18,14,13,4,7,2
8182,,NICU,5,8,2,6,3,4,1,2,0
8183,,CDU,7,10,4,8,5,6,2,3,1
8184,,ICU,4,6,3,5,3,3,1,2,0
8185,,Recovery,9,18,5,14,8,7,3,5,1
8186,,Emergency,10,22,7,16,12,10,4,6,2
8187,,Site Clinic,6,10,3,8,5,4,2,3,0
8188,,Sub-Total,81,141,41,94,63,60,24,36,7
8189,,Nursery,3,5,1,3,2,2,1,1,0
8190,,Total,84,146,42,97,65,62,25,37,7
8191,,Med/Surg,10,20,5,15,10,8,5,6,1
8192,,Mat/Surg,8,15,3,12,6,9,3,4,0
8193,,Lying-In,12,25,6,18,14,13,4,7,2
8194,,NICU,5,8,2,6,3,4,1,2,0
8195,,CDU,7,10,4,8,5,6,2,3,1
8196,,ICU,4,6,3,5,3,3,1,2,0
8197,,Recovery,9,18,5,14,8,7,3,5,1
8198,,Emergency,10,22,7,16,12,10,4,6,2
8199,,Site Clinic,6,10,3,8,5,4,2,3,0
8200,,Sub-Total,81,141,41,94,63,60,24,36,7
8201,,Nursery,3,5,1,3,2,2,1,1,0
8202,,Total,84,146,42,97,65,62,25,37,7
8203,,Med/Surg,10,20,5,15,10,8,5,6,1
8204,,Mat/Surg,8,15,3,12,6,9,3,4,0
8205,,Lying-In,12,25,6,18,14,13,4,7,2
8206,,NICU,5,8,2,6,3,4,1,2,0
8207,,CDU,7,10,4,8,5,6,2,3,1
8208,,ICU,4,6,3,5,3,3,1,2,0
8209,,Recovery,9,18,5,14,8,7,3,5,1
8210,,Emergency,10,22,7,16,12,10,4,6,2
8211,,Site Clinic,6,10,3,8,5,4,2,3,0
8212,,Sub-Total,81,141,41,94,63,60,24,36,7
8213,,Nursery,3,5,1,3,2,2,1,1,0
8214,,Total,84,146,42,97,65,62,25,37,7
8215,,Med/Surg,10,20,5,15,10,8,5,6,1
8216,,Mat/Surg,8,15,3,12,6,9,3,4,0
8217,,Lying-In,12,25,6,18,14,13,4,7,2
8218,,NICU,5,8,2,6,3,4,1,2,0
8219,,CDU,7,10,4,8,5,6,2,3,1
8220,,ICU,4,6,3,5,3,3,1,2,0
8221,,Recovery,9,18,5,14,8,7,3,5,1
8222,,Emergency,10,22,7,16,12,10,4,6,2
8223,,Site Clinic,6,10,3,8,5,4,2,3,0
8224,,Sub-Total,81,141,41,94,63,60,24,36,7
8225,,Nursery,3,5,1,3,2,2,1,1,0
8226,,Total,84,146,42,97,65,62,25,37,7
8227,,Med/Surg,10,20,5,15,10,8,5,6,1
8228,,Mat/Surg,8,15,3,12,6,9,3,4,0
8229,,Lying-In,12,25,6,18,14,13,4,7,2
8230,,NICU,5,8,2,6,3,4,1,2,0
8231,,CDU,7,10,4,8,5,6,2,3,1
8232,,ICU,4,6,3,5,3,3,1,2,0
8233,,Recovery,9,18,5,14,8,7,3,5,1
8234,,Emergency,10,22,7,16,12,10,4,6,2
8235,,Site Clinic,6,10,3,8,5,4,2,3,0
8236,,Sub-Total,81,141,41,94,63,60,24,36,7
8237,,Nursery,3,5,1,3,2,2,1,1,0
8238,,Total,84,146,42,97,65,62,25,37,7
8239,,Med/Surg,10,20,5,15,10,8,5,6,1
8240,,Mat/Surg,8,15,3,12,6,9,3,4,0
8241,,Lying-In,12,25,6,18,14,13,4,7,2
8242,,NICU,5,8,2,6,3,4,1,2,0
8243,,CDU,7,10,4,8,5,6,2,3,1
8244,,ICU,4,6,3,5,3,3,1,2,0
8245,,Recovery,9,18,5,14,8,7,3,5,1
8246,,Emergency,10,22,7,16,12,10,4,6,2
8247,,Site Clinic,6,10,3,8,5,4,2,3,0
8248,,Sub-Total,81,141,41,94,63,60,24,36,7
8249,,Nursery,3,5,1,3,2,2,1,1,0
8250,,Total,84,146,42,97,65,62,25,37,7
8251,,Med/Surg,10,20,5,15,10,8,5,6,1
8252,,Mat/Surg,8,15,3,12,6,9,3,4,0
8253,,Lying-In,12,25,6,18,14,13,4,7,2
8254,,NICU,5,8,2,6,3,4,1,2,0
8255,,CDU,7,10,4,8,5,6,2,3,1
8256,,ICU,4,6,3,5,3,3,1,2,0
8257,,Recovery,9,18,5,14,8,7,3,5,1
8258,,Emergency,10,22,7,16,12,10,4,6,2
8259,,Site Clinic,6,10,3,8,5,4,2,3,0
8260,,Sub-Total,81,141,41,94,63,60,24,36,7
8261,,Nursery,3,5,1,3,2,2,1,1,0
8262,,Total,84,146,42,97,65,62,25,37,7
8263,,Med/Surg,10,20,5,15,10,8,5,6,1
8264,,Mat/Surg,8,15,3,12,6,9,3,4,0
8265,,Lying-In,12,25,6,18,14,13,4,7,2
8266,,NICU,5,8,2,6,3,4,1,2,0
8267,,CDU,7,10,4,8,5,6,2,3,1
8268,,ICU,4,6,3,5,3,3,1,2,0
8269,,Recovery,9,18,5,14,8,7,3,5,1
8270,,Emergency,10,22,7,16,12,10,4,6,2
8271,,Site Clinic,6,10,3,8,5,4,2,3,0
8272,,Sub-Total,81,141,41,94,63,60,24,36,7
8273,,Nursery,3,5,1,3,2,2,1,1,0
8274,,Total,84,146,42,97,65,62,25,37,7
8275,,Med/Surg,10,20,5,15,10,8,5,6,1
8276,,Mat/Surg,8,15,3,12,6,9,3,4,0
8277,,Lying-In,12,25,6,18,14,13,4,7,2
8278,,NICU,5,8,2,6,3,4,1,2,0
8279,,CDU,7,10,4,8,5,6,2,3,1
8280,,ICU,4,6,3,5,3,3,1,2,0
8281,,Recovery,9,18,5,14,8,7,3,5,1
8282,,Emergency,10,22,7,16,12,10,4,6,2
8283,,Site Clinic,6,10,3,8,5,4,2,3,0
8284,,Sub-Total,81,141,41,94,63,60,24,36,7
8285,,Nursery,3,5,1,3,2,2,1,1,0
8286,,Total,84,146,42,97,65,62,25,37,7
8287,,Med/Surg,10,20,5,15,10,8,5,6,1
8288,,Mat/Surg,8,15,3,12,6,9,3,4,0
8289,,Lying-In,12,25,6,18,14,13,4,7,2
8290,,NICU,5,8,2,6,3,4,1,2,0
8291,,CDU,7,10,4,8,5,6,2,3,1
8292,,ICU,4,6,3,5,3,3,1,2,0
8293,,Recovery,9,18,5,14,8,7,3,5,1
8294,,Emergency,10,22,7,16,12,10,4,6,2
8295,,Site Clinic,6,10,3,8,5,4,2,3,0
8296,,Sub-Total,81,141,41,94,63,60,24,36,7
8297,,Nursery,3,5,1,3,2,2,1,1,0
8298,,Total,84,146,42,97,65,62,25,37,7
8299,,Med/Surg,10,20,5,15,10,8,5,6,1
8300,,Mat/Surg,8,15,3,12,6,9,3,4,0
8301,,Lying-In,12,25,6,18,14,13,4,7,2
8302,,NICU,5,8,2,6,3,4,1,2,0
8303,,CDU,7,10,4,8,5,6,2,3,1
8304,,ICU,4,6,3,5,3,3,1,2,0
8305,,Recovery,9,18,5,14,8,7,3,5,1
8306,,Emergency,10,22,7,16,12,10,4,6,2
8307,,Site Clinic,6,10,3,8,5,4,2,3,0
8308,,Sub-Total,81,141,41,94,63,60,24,36,7
8309,,Nursery,3,5,1,3,2,2,1,1,0
8310,,Total,84,146,42,97,65,62,25,37,7
8311,,Med/Surg,10,20,5,15,10,8,5,6,1
8312,,Mat/Surg,8,15,3,12,6,9,3,4,0
8313,,Lying-In,12,25,6,18,14,13,4,7,2
8314,,NICU,5,8,2,6,3,4,1,2,0
8315,,CDU,7,10,4,8,5,6,2,3,1
8316,,ICU,4,6,3,5,3,3,1,2,0
8317,,Recovery,9,18,5,14,8,7,3,5,1
8318,,Emergency,10,22,7,16,12,10,4,6,2
8319,,Site Clinic,6,10,3,8,5,4,2,3,0
8320,,Sub-Total,81,141,41,94,63,60,24,36,7
8321,,Nursery,3,5,1,3,2,2,1,1,0
8322,,Total,84,146,42,97,65,62,25,37,7
8323,,Med/Surg,10,20,5,15,10,8,5,6,1
8324,,Mat/Surg,8,15,3,12,6,9,3,4,0
8325,,Lying-In,12,25,6,18,14,13,4,7,2
8326,,NICU,5,8,2,6,3,4,1,2,0
8327,,CDU,7,10,4,8,5,6,2,3,1
8328,,ICU,4,6,3,5,3,3,1,2,0
8329,,Recovery,9,18,5,14,8,7,3,5,1
8330,,Emergency,10,22,7,16,12,10,4,6,2
8331,,Site Clinic,6,10,3,8,5,4,2,3,0
8332,,Sub-Total,81,141,41,94,63,60,24,36,7
8333,,Nursery,3,5,1,3,2,2,1,1,0
8334,,Total,84,146,42,97,65,62,25,37,7
8335,,Med/Surg,10,20,5,15,10,8,5,6,1
8336,,Mat/Surg,8,15,3,12,6,9,3,4,0
8337,,Lying-In,12,25,6,18,14,13,4,7,2
8338,,NICU,5,8,2,6,3,4,1,2,0
8339,,CDU,7,10,4,8,5,6,2,3,1
8340,,ICU,4,6,3,5,3,3,1,2,0
8341,,Recovery,9,18,5,14,8,7,3,5,1
8342,,Emergency,10,22,7,16,12,10,4,6,2
8343,,Site Clinic,6,10,3,8,5,4,2,3,0
8344,,Sub-Total,81,141,41,94,63,60,24,36,7
8345,,Nursery,3,5,1,3,2,2,1,1,0
8346,,Total,84,146,42,97,65,62,25,37,7
8347,,Med/Surg,10,20,5,15,10,8,5,6,1
8348,,Mat/Surg,8,15,3,12,6,9,3,4,0
8349,,Lying-In,12,25,6,18,14,13,4,7,2
8350,,NICU,5,8,2,6,3,4,1,2,0
8351,,CDU,7,10,4,8,5,6,2,3,1
8352,,ICU,4,6,3,5,3,3,1,2,0
8353,,Recovery,9,18,5,14,8,7,3,5,1
8354,,Emergency,10,22,7,16,12,10,4,6,2
8355,,Site Clinic,6,10,3,8,5,4,2,3,0
8356,,Sub-Total,81,141,41,94,63,60,24,36,7
8357,,Nursery,3,5,1,3,2,2,1,1,0
8358,,Total,84,146,42,97,65,62,25,37,7
8359,,Med/Surg,10,20,5,15,10,8,5,6,1
8360,,Mat/Surg,8,15,3,12,6,9,3,4,0
8361,,Lying-In,12,25,6,18,14,13,4,7,2
8362,,NICU,5,8,2,6,3,4,1,2,0
8363,,CDU,7,10,4,8,5,6,2,3,1
8364,,ICU,4,6,3,5,3,3,1,2,0
8365,,Recovery,9,18,5,14,8,7,3,5,1
8366,,Emergency,10,22,7,16,12,10,4,6,2
8367,,Site Clinic,6,10,3,8,5,4,2,3,0
8368,,Sub-Total,81,141,41,94,63,60,24,36,7
8369,,Nursery,3,5,1,3,2,2,1,1,0
8370,,Total,84,146,42,97,65,62,25,37,7
8371,,Med/Surg,10,20,5,15,10,8,5,6,1
8372,,Mat/Surg,8,15,3,12,6,9,3,4,0
8373,,Lying-In,12,25,6,18,14,13,4,7,2
8374,,NICU,5,8,2,6,3,4,1,2,0
8375,,CDU,7,10,4,8,5,6,2,3,1
8376,,ICU,4,6,3,5,3,3,1,2,0
8377,,Recovery,9,18,5,14,8,7,3,5,1
8378,,Emergency,10,22,7,16,12,10,4,6,2
8379,,Site Clinic,6,10,3,8,5,4,2,3,0
8380,,Sub-Total,81,141,41,94,63,60,24,36,7
8381,,Nursery,3,5,1,3,2,2,1,1,0
8382,,Total,84,146,42,97,65,62,25,37,7
8383,,Med/Surg,10,20,5,15,10,8,5,6,1
8384,,Mat/Surg,8,15,3,12,6,9,3,4,0
8385,,Lying-In,12,25,6,18,14,13,4,7,2
8386,,NICU,5,8,2,6,3,4,1,2,0
8387,,CDU,7,10,4,8,5,6,2,3,1
8388,,ICU,4,6,3,5,3,3,1,2,0
8389,,Recovery,9,18,5,14,8,7,3,5,1
8390,,Emergency,10,22,7,16,12,10,4,6,2
8391,,Site Clinic,6,10,3,8,5,4,2,3,0
8392,,Sub-Total,81,141,41,94,63,60,24,36,7
8393,,Nursery,3,5,1,3,2,2,1,1,0
8394,,Total,84,146,42,97,65,62,25,37,7
8395,,Med/Surg,10,20,5,15,10,8,5,6,1
8396,,Mat/Surg,8,15,3,12,6,9,3,4,0
8397,,Lying-In,12,25,6,18,14,13,4,7,2
8398,,NICU,5,8,2,6,3,4,1,2,0
8399,,CDU,7,10,4,8,5,6,2,3,1
8400,,ICU,4,6,3,5,3,3,1,2,0
8401,,Recovery,9,18,5,14,8,7,3,5,1
8402,,Emergency,10,22,7,16,12,10,4,6,2
8403,,Site Clinic,6,10,3,8,5,4,2,3,0
8404,,Sub-Total,81,141,41,94,63,60,24,36,7
8405,,Nursery,3,5,1,3,2,2,1,1,0
8406,,Total,84,146,42,97,65,62,25,37,7
8407,,Med/Surg,10,20,5,15,10,8,5,6,1
8408,,Mat/Surg,8,15,3,12,6,9,3,4,0
8409,,Lying-In,12,25,6,18,14,13,4,7,2
8410,,NICU,5,8,2,6,3,4,1,2,0
8411,,CDU,7,10,4,8,5,6,2,3,1
8412,,ICU,4,6,3,5,3,3,1,2,0
8413,,Recovery,9,18,5,14,8,7,3,5,1
8414,,Emergency,10,22,7,16,12,10,4,6,2
8415,,Site Clinic,6,10,3,8,5,4,2,3,0
8416,,Sub-Total,81,141,41,94,63,60,24,36,7
8417,,Nursery,3,5,1,3,2,2,1,1,0
8418,,Total,84,146,42,97,65,62,25,37,7
8419,,Med/Surg,10,20,5,15,10,8,5,6,1
8420,,Mat/Surg,8,15,3,12,6,9,3,4,0
8421,,Lying-In,12,25,6,18,14,13,4,7,2
8422,,NICU,5,8,2,6,3,4,1,2,0
8423,,CDU,7,10,4,8,5,6,2,3,1
8424,,ICU,4,6,3,5,3,3,1,2,0
8425,,Recovery,9,18,5,14,8,7,3,5,1
8426,,Emergency,10,22,7,16,12,10,4,6,2
8427,,Site Clinic,6,10,3,8,5,4,2,3,0
8428,,Sub-Total,81,141,41,94,63,60,24,36,7
8429,,Nursery,3,5,1,3,2,2,1,1,0
8430,,Total,84,146,42,97,65,62,25,37,7
8431,,Med/Surg,10,20,5,15,10,8,5,6,1
8432,,Mat/Surg,8,15,3,12,6,9,3,4,0
8433,,Lying-In,12,25,6,18,14,13,4,7,2
8434,,NICU,5,8,2,6,3,4,1,2,0
8435,,CDU,7,10,4,8,5,6,2,3,1
8436,,ICU,4,6,3,5,3,3,1,2,0
8437,,Recovery,9,18,5,14,8,7,3,5,1
8438,,Emergency,10,22,7,16,12,10,4,6,2
8439,,Site Clinic,6,10,3,8,5,4,2,3,0
8440,,Sub-Total,81,141,41,94,63,60,24,36,7
8441,,Nursery,3,5,1,3,2,2,1,1,0
8442,,Total,84,146,42,97,65,62,25,37,7
8443,,Med/Surg,10,20,5,15,10,8,5,6,1
8444,,Mat/Surg,8,15,3,12,6,9,3,4,0
8445,,Lying-In,12,25,6,18,14,13,4,7,2
8446,,NICU,5,8,2,6,3,4,1,2,0
8447,,CDU,7,10,4,8,5,6,2,3,1
8448,,ICU,4,6,3,5,3,3,1,2,0
8449,,Recovery,9,18,5,14,8,7,3,5,1
8450,,Emergency,10,22,7,16,12,10,4,6,2
8451,,Site Clinic,6,10,3,8,5,4,2,3,0
8452,,Sub-Total,81,141,41,94,63,60,24,36,7
